"I240 EXIT 9, ASHEVILLE, NC",-82.5545518,35.5990948
"I 240 OFF RAMP WEST BOUND OFF MERRIMON AVE, ASHEVILLE, NC",-82.5545518,35.5990948
"I240 E AND BREVARD RD EXIT, ASHEVILLE, NC",-82.5545518,35.5990948
"I240 AND EXIT 7 EB, ASHEVILLE, NC",-82.5545518,35.5990948
"I240 EB AND EXIT 7, ASHEVILLE, NC",-82.5545518,35.5990948
"I 240 WEST NEAR EXIT 1 B, ASHEVILLE, NC",-82.5545518,35.5990948
"I240 AND W ON RAMP TUNNEL RD EXIT 6, ASHEVILLE, NC",-82.5545518,35.5990948
"I 240 E AND  EXIT 7, ASHEVILLE, NC",-82.5545518,35.5990948
"I 40 AND MM 49 WB, ASHEVILLE, NC",-82.553946,35.5582803
"I40 W MM 43, ASHEVILLE, NC",-82.553946,35.5582803
"I240 E AND EXIT 6, ASHEVILLE, NC",-82.5545518,35.5990948
"I 240 EAST AND MM 3, ASHEVILLE, NC",-82.5545518,35.5990948
"I 240 WB AND MM 3, ASHEVILLE, NC",-82.5545518,35.5990948
"I240 EB AND TUNNEL RD/EXIT 7, ASHEVILLE, NC",-82.5545518,35.5990948
"I240 EB AND EXIT 9, ASHEVILLE, NC",-82.5545518,35.5990948
"I240 AND MILE MARKER 2, ASHEVILLE, NC",-82.5545518,35.5990948
"I240 AND MM 2, ASHEVILLE, NC",-82.5545518,35.5990948
"I 40 WEST AND EXIT 50B, ASHEVILLE, NC",-82.553946,35.5582803
"I 240 WEST AND EXIT 2, ASHEVILLE, NC",-82.5545518,35.5990948
"LEXINGTON AVE AND I 40, ASHEVILLE, NC",-82.5528887,35.5961668
"I 40 AND I 26, ASHEVILLE, NC",-82.4452306,36.1209556
"I240 W AND EXIT 7, ASHEVILLE, NC",-82.5545518,35.5990948
"I 240 EAST AND EXIT 7, ASHEVILLE, NC",-82.5545518,35.5990948
"I 26 EB AND I 40, ASHEVILLE, NC",-82.5688754,35.5946356
"KLONDIKE AVE, ASHEVILLE, NC",-82.5729539,35.610017
"I40 W AND EXIT 44 MM, ASHEVILLE, NC",-82.553946,35.5582803
"I 240 EB AND EXIT 9, ASHEVILLE, NC",-82.5545518,35.5990948
"LEXINGTON AVE AND  I 240, ASHEVILLE, NC",-82.5541643,35.5990953
"I 240 WEST ON RAMP FROM TUNNEL RD NEAR EXIT 6, ASHEVILLE, NC",-82.5545518,35.5990948
"I 240 WEST NEAR EXIT 6, ASHEVILLE, NC",-82.5545518,35.5990948
"I 40 NEAR HWY191, ASHEVILLE, NC",-82.553946,35.5582803
"LANVALE AVE AND HAYWOOD RD, ASHEVILLE, NC",-82.5976443,35.5804375
"I240 WB, ASHEVILLE, NC",-82.5545518,35.5990948
"I240E AND OPEN CUT, ASHEVILLE, NC",-82.5514869,35.5950581
"I 40 WEST AND MM 50, ASHEVILLE, NC",-82.553946,35.5582803
"I240 WB EXIT 2, ASHEVILLE, NC",-82.5545518,35.5990948
"I 240 WB AND CHARLOTTE ST, ASHEVILLE, NC",-82.5545518,35.5990948
"I 40 E AND  EXIT 50B, ASHEVILLE, NC",-82.553946,35.5582803
"I 40 AND I240/EXIT 8, ASHEVILLE, NC",-97.2849867,35.401235
"I 40 WB AND EXIT 53, ASHEVILLE, NC",-82.553946,35.5582803
"I 240 WEST AND EXIT 7, ASHEVILLE, NC",-82.5545518,35.5990948
"I 26 AND LONG SHOALS, ASHEVILLE, NC",-82.5688754,35.5946356
"LEICESTER HWY AND OLD COUNTY HOME RD, ASHEVILLE, NC",-82.6041096,35.5911842
"I 40 AND MM 47.5, ASHEVILLE, NC",-82.553946,35.5582803
"I 40 EB AND US 74A, ASHEVILLE, NC",-82.553946,35.5582803
"INN TOWN MOTOR LODGE, ASHEVILLE, NC",-82.530883,35.591041
"I240 AND MILE MARKER 6, ASHEVILLE, NC",-82.5545518,35.5990948
"I 240 EB AND 74A, ASHEVILLE, NC",-82.5545518,35.5990948
"I240 WB EXIT 7, ASHEVILLE, NC",-82.5545518,35.5990948
"I 240 WEST AND BREVARD RD EXIT, ASHEVILLE, NC",-82.5545518,35.5990948
"I 240E  AND EXT 7, ASHEVILLE, NC",-82.5514869,35.5950581
"I 240 E AND EXT 5B, ASHEVILLE, NC",-82.5545518,35.5990948
"I 40 AND EXIT 53, ASHEVILLE, NC",-82.553946,35.5582803
"I26W AND HILL ST, ASHEVILLE, NC",-82.5642395,35.5941983
"I26 WB AND HILL ST, ASHEVILLE, NC",-82.5326656,35.4423819
"I26W AND MILE MARKER 32, ASHEVILLE, NC",-82.5514869,35.5950581
"I 240 EAST AND FLINT ST, ASHEVILLE, NC",-82.5618827,35.6037625
"KNOX COUNTY JAIL, ASHEVILLE, NC",-83.9167241,35.9604534
"I40 AND MILE MARKER 53, ASHEVILLE, NC",-82.553946,35.5582803
"I240 EAST AND EXIT 6, ASHEVILLE, NC",-82.5545518,35.5990948
"I240 AND FAIRVIEW RD, ASHEVILLE, NC",-82.50839,35.566981
"I 40 EAST EXIT 55, ASHEVILLE, NC",-82.553946,35.5582803
"I 40 EAST BOUND EXIT 41, ASHEVILLE, NC",-83.0409243,35.703003
"I 40 AND SMOKEY PARK HWY, ASHEVILLE, NC",-82.7555087,35.5409142
"I 240 WEST AND 19/23, ASHEVILLE, NC",-82.5545518,35.5990948
"I240 AND I40, ASHEVILLE, NC",-97.2849867,35.401235
"LEICESTER HWY AND HERITAGE, ASHEVILLE, NC",-82.606644,35.5923982
"I40 EB AND EXIT 44, ASHEVILLE, NC",-82.553946,35.5582803
"I240 AND EXIT 4 MERRIMON ON RAMP, ASHEVILLE, NC",-82.5539624,35.5995227
"I240 AND EXT 8, ASHEVILLE, NC",-82.5545518,35.5990948
"I240 WB AND EXIT 2, ASHEVILLE, NC",-82.5545518,35.5990948
"I240 AND N LEXINGTON AVE, ASHEVILLE, NC",-82.5541643,35.5990953
"I26 WEST EXIT 25, ASHEVILLE, NC",-82.5688754,35.5946356
"I240 AND JEFF BOWEN BRIDGE, ASHEVILLE, NC",-82.5696579,35.5913576
"I 240 WEST AND US 19, ASHEVILLE, NC",-82.5545518,35.5990948
"I240E AND EXIT 8, ASHEVILLE, NC",-82.5514869,35.5950581
"KLONDKYE AVE, ASHEVILLE, NC",-82.5729539,35.610017
"I240 EXIT 7, ASHEVILLE, NC",-82.5545518,35.5990948
"I26W AND EXIT 33, ASHEVILLE, NC",-82.5514869,35.5950581
"I 40 AND EXIT 50, ASHEVILLE, NC",-82.553946,35.5582803
"I 240 EAST AND EXIT 4B, ASHEVILLE, NC",-82.5545518,35.5990948
"I26 AND EXIT 13, ASHEVILLE, NC",-82.5688754,35.5946356
"I240E AND EXIT 5A, ASHEVILLE, NC",-82.5514869,35.5950581
"I240 E - EXIT 3, ASHEVILLE, NC",-82.5545518,35.5990948
"I240 EB AND  EXIT 7, ASHEVILLE, NC",-82.5545518,35.5990948
"I 240 WEST AND EXIT 3, ASHEVILLE, NC",-82.5545518,35.5990948
"I 240 WESTBOUND BEFORE EXIT 6, ASHEVILLE, NC",-82.5545518,35.5990948
"LEXINGTON AVE AT I 240, ASHEVILLE, NC",-82.5541643,35.5990953
"I 26 EAST AND I 240 WEST, ASHEVILLE, NC",-82.5296885,35.4262187
"I 26 EXIT 33, ASHEVILLE, NC",-82.5688754,35.5946356
"I 40E AND EXT 44, ASHEVILLE, NC",-82.5514869,35.5950581
"I40 WB AND EXIT 53, ASHEVILLE, NC",-82.553946,35.5582803
"I240 EXIT 8, ASHEVILLE, NC",-82.5545518,35.5990948
"I 240 EB AND EXIT 8, ASHEVILLE, NC",-82.5545518,35.5990948
"I26W AND MILE MARKER 25, ASHEVILLE, NC",-82.5517531,35.5949903
"I240EB AND I26W, ASHEVILLE, NC",-82.5514869,35.5950581
"I 240 EXT 5 B, ASHEVILLE, NC",-82.563057,35.608526
"I 240 EB AND EXIT 55, ASHEVILLE, NC",-82.5545518,35.5990948
"I240 AND REGENT PARK BLVD, ASHEVILLE, NC",-82.5827405,35.5896104
"I 240 WB AND EXIT 6, ASHEVILLE, NC",-82.5545518,35.5990948
"I 40 WB AND EXIT 44, ASHEVILLE, NC",-82.553946,35.5582803
"I 240 OFF RAMP AT TUNNEL RD, ASHEVILLE, NC",-82.5545518,35.5990948
"I 240 RAMP NEAR TUNNEL RD, ASHEVILLE, NC",-82.5545518,35.5990948
"KLONDYKE AVE, ASHEVILLE, NC",-82.5729539,35.610017
"I40E AND MILE MARKER 50, ASHEVILLE, NC",-82.5514869,35.5950581
"I240W - I26 W, ASHEVILLE, NC",-82.5688754,35.5946356
"I240 EAST EXIT 7, ASHEVILLE, NC",-82.5545518,35.5990948
"I40 EB AND EXIT 55, ASHEVILLE, NC",-82.553946,35.5582803
"I 240 WB AND HAYWOOD RD, ASHEVILLE, NC",-82.5545518,35.5990948
"I 240 WEST AND HAYWOOD RD, ASHEVILLE, NC",-82.5743481,35.5791668
"I 240 EAST ON BRIDGE, ASHEVILLE, NC",-82.5545518,35.5990948
"I240 EXIT 8 EB, ASHEVILLE, NC",-82.5545518,35.5990948
"I240 EAST EXIT 6, ASHEVILLE, NC",-82.5545518,35.5990948
"IN FRONT OF 33 COXE AVE, ASHEVILLE, NC",-82.5555708,35.5930569
"I240 AND TUNNEL RD, ASHEVILLE, NC",-82.531065,35.592545
"I240 WEST EXIT 6, ASHEVILLE, NC",-82.5545518,35.5990948
"I 240 EXIT 7 TUNNEL RD, ASHEVILLE, NC",-82.5360011,35.5972796
"I240 E AND EXIT 7, ASHEVILLE, NC",-82.5545518,35.5990948
"I 240 W EXIT 4C, ASHEVILLE, NC",-82.5545518,35.5990948
"I 26 WB AND EXIT 25, ASHEVILLE, NC",-82.5688754,35.5946356
"I 240 EB ON RAMP EXIT 7, ASHEVILLE, NC",-82.5545518,35.5990948
"I 240 WEST AT HAYWOOD RD, ASHEVILLE, NC",-82.5760261,35.5775962
"I240E BRIDGE AT MERRIMON AVE, ASHEVILLE, NC",-82.5546348,35.6161721
"I 240 OVERPASS AT MERRIMON AVE, ASHEVILLE, NC",-82.5545518,35.5990948
"LEICESTER HWY AND ASCENSION DR, ASHEVILLE, NC",-82.6111324,35.5928322
"LEXINGTON AVE AND THE LAB, ASHEVILLE, NC",-82.553289,35.5961884
"INTERSECTION OF HANOVER AND HAYWOOD, ASHEVILLE, NC",-82.582311,35.5778006
"INTERSECTION OF STATE ST AND AMBOY RD, ASHEVILLE, NC",-82.57365,35.5666843
"I 40 W AT HENDERSONVILLE RD, ASHEVILLE, NC",-82.4623499,35.5838943
"I240 EB AND EXIT 4C, ASHEVILLE, NC",-82.5545518,35.5990948
"I240 AND N LEXINGTON, ASHEVILLE, NC",-82.5535024,35.5972882
"I240 AND EXIT 5, ASHEVILLE, NC",-82.5545518,35.5990948
"I240WB AND CHARLOTTE ST, ASHEVILLE, NC",-82.546284,35.6081604
"I 240 WEST EXIT 7, ASHEVILLE, NC",-82.5545518,35.5990948
"LEXINGTON AND I 240, ASHEVILLE, NC",-82.552216,35.592038
"I 240 EB AND EXIT 6, ASHEVILLE, NC",-82.5545518,35.5990948
"I40EB AND EXIT 50, ASHEVILLE, NC",-82.5514869,35.5950581
"KENILWORTH RD, ASHEVILLE, NC",-82.5355397,35.581692
"LEXINGTON AVE AND I-240, ASHEVILLE, NC",-82.5541643,35.5990953
"I240 EB EXIT 9, ASHEVILLE, NC",-82.5545518,35.5990948
"KLONDYKE, ASHEVILLE, NC",-82.5722437,35.6103048
"I40 AND I240, ASHEVILLE, NC",-82.553946,35.5582803
"I240 AND CENTRAL AVE, ASHEVILLE, NC",-82.5545518,35.5990948
"I240W AND EXIT 2, ASHEVILLE, NC",-82.5514869,35.5950581
"I26 WB AND EXIT 25, ASHEVILLE, NC",-82.5688754,35.5946356
"I 26 AND BREVARD RD, ASHEVILLE, NC",-82.6026186,35.5441971
"J & S CAFETERIA AIR PORT RD, ASHEVILLE, NC",-95.712891,37.09024
"I 240 EXIT 4C, ASHEVILLE, NC",-82.5545518,35.5990948
"I 26 AND  AIRPORT RD, ASHEVILLE, NC",-82.5326656,35.4423819
"I 26 W AND JEFF BOWEN BRIDGE, ASHEVILLE, NC",-82.6026186,35.5441971
"I 240 W NEAR MERRIMON AVE, ASHEVILLE, NC",-82.5537505,35.60742
"I40 MM51, ASHEVILLE, NC",-82.553946,35.5582803
"I240 W EXIT 2, ASHEVILLE, NC",-82.5545518,35.5990948
"I240 EXIT 2, ASHEVILLE, NC",-82.5545518,35.5990948
"I26 AND W/HILL ST, ASHEVILLE, NC",-82.5326656,35.4423819
"I240 WESTBOUND EXIT 2, ASHEVILLE, NC",-82.5545518,35.5990948
"I240 EAST, ASHEVILLE, NC",-82.5545518,35.5990948
"LEE WALKER HGTS, ASHEVILLE, NC",-82.5540895,35.5847802
"I40, ASHEVILLE, NC",-82.553946,35.5582803
"I240W, ASHEVILLE, NC",-82.5514869,35.5950581
"I40 W, ASHEVILLE, NC",-82.553946,35.5582803
"I240 AT MM 5.6, ASHEVILLE, NC",-82.5545518,35.5990948
"I240 EB AND WOODFIN PL, ASHEVILLE, NC",-82.545605,35.5997595
"IS 25 AND I 40, ASHEVILLE, NC",-82.550916,35.593406
"I40 EAST AND SWEETEN CREEK RD, ASHEVILLE, NC",-82.5341646,35.5640571
"I240 AND EXIT 2, ASHEVILLE, NC",-82.5545518,35.5990948
"I26 WB AND HILL ST AREA, ASHEVILLE, NC",-82.5326656,35.4423819
"KLONDYKE PL PVA, ASHEVILLE, NC",-82.5714258,35.6083992
"I26E, ASHEVILLE, NC",-82.5296885,35.4262187
"I 26 WEST AND BREVARD RD, ASHEVILLE, NC",-82.5931104,35.5765594
"I26 AND I240, ASHEVILLE, NC",-82.6086441,35.5568218
"LIVINGSTON ST APTS, ASHEVILLE, NC",-82.557196,35.577966
"I 26 EAST EXIT 33, ASHEVILLE, NC",-82.5688754,35.5946356
"I240 WB EXIT 4, ASHEVILLE, NC",-82.5545518,35.5990948
"I240 AND BREVARD RD, ASHEVILLE, NC",-82.593963,35.563262
"I40E AND US 25, ASHEVILLE, NC",-82.5517531,35.5949903
"I26 AND MM 33 , ASHEVILLE, NC",-82.5688754,35.5946356
"I240 WESTBOUND, ASHEVILLE, NC",-82.5545518,35.5990948
"I240 W AND TUNNEL RD, ASHEVILLE, NC",-82.531065,35.592545
"I26W AND EXIT 24, ASHEVILLE, NC",-82.5514869,35.5950581
"LEICESTER AND HERITAGE, ASHEVILLE, NC",-82.6065207,35.5930181
"I 240 W AND EXIT 2, ASHEVILLE, NC",-82.5545518,35.5990948
"I240W AND EXIT 6, ASHEVILLE, NC",-82.5514869,35.5950581
"I240 AND JACKSON CURVE, ASHEVILLE, NC",-82.5545518,35.5990948
"LA GRANGE GEORGIA, ASHEVILLE, NC",-85.0322444,33.0362218
"I40E AND EXIT 55, ASHEVILLE, NC",-82.5514869,35.5950581
"I40EB AND EXIT 55, ASHEVILLE, NC",-82.5514869,35.5950581
"JOHNSON BLVD, ASHEVILLE, NC",-82.60628,35.582973
"I 240 EAST EXIT 7, ASHEVILLE, NC",-82.5545518,35.5990948
"I26 WEST AND NEW STOCK RD, ASHEVILLE, NC",-82.5688754,35.5946356
"I240 WB AND MONTFORD AVE EXIT, ASHEVILLE, NC",-82.5602673,35.5971725
"I 26E EXIT 25, ASHEVILLE, NC",-82.5517531,35.5949903
"I 240 W AND EXIT 1B, ASHEVILLE, NC",-82.5545518,35.5990948
"I40W AND EXIT 47, ASHEVILLE, NC",-81.1274672,35.7299007
"LEXINGTON AND 240, ASHEVILLE, NC",-82.552216,35.592038
"I240 WB AND EXIT 7, ASHEVILLE, NC",-82.5545518,35.5990948
"INNSBROOK MALL, ASHEVILLE, NC",-82.5334844,35.5939564
"I240 W MM1, ASHEVILLE, NC",-82.5545518,35.5990948
"I240 AND LEXINGTON AVE, ASHEVILLE, NC",-82.5541643,35.5990953
"I40EB AND EXIT 59, ASHEVILLE, NC",-82.5514869,35.5950581
"I 40 AT SWEETEN CREEK RD EXIT, ASHEVILLE, NC",-82.4623499,35.5838943
"LEXINGON, ASHEVILLE, NC",-82.5518186,35.5913854
"INTERSECTION CUMBERLAND AND CATTABAW, ASHEVILLE, NC",-82.5514869,35.5950581
"I240 WESTBOUND EXIT 7, ASHEVILLE, NC",-82.5545518,35.5990948
"I240E AND I40E, ASHEVILLE, NC",-82.5514869,35.5950581
"I240 AND MM 3, ASHEVILLE, NC",-82.5545518,35.5990948
"I240 W AND MM 6, ASHEVILLE, NC",-82.5545518,35.5990948
"I240WB AND EXIT 2, ASHEVILLE, NC",-82.5514869,35.5950581
"LEXINGTON AND BROADWAY, ASHEVILLE, NC",-82.5544739,35.5996541
"I240 W AND JACKSONS CURVE, ASHEVILLE, NC",-82.5545518,35.5990948
"LEXINGTON AND  WALNUT ST, ASHEVILLE, NC",-82.5535211,35.5965446
"I240, ASHEVILLE, NC",-82.5545518,35.5990948
"I40 W EXIT53, ASHEVILLE, NC",-82.553946,35.5582803
"KENT ST AND SHILOH RD, ASHEVILLE, NC",-82.5267731,35.5486558
"I40 EB MM 54, ASHEVILLE, NC",-82.553946,35.5582803
"I26 WB MM 33, ASHEVILLE, NC",-82.5688754,35.5946356
"LEXINGTON AVE, ASHEVILLE, NC",-82.5535024,35.5972882
"I26 MM24, ASHEVILLE, NC",-82.5688754,35.5946356
"I40E EXIT 55, ASHEVILLE, NC",-82.5514869,35.5950581
"I 240W, ASHEVILLE, NC",-82.5514869,35.5950581
"I 26 WEST AT HILL ST, ASHEVILLE, NC",-82.5688754,35.5946356
"I 26 AND HILL ST, ASHEVILLE, NC",-82.5688754,35.5946356
"I 240 E AT EXIT 6, ASHEVILLE, NC",-82.5545518,35.5990948
"I 26 WEST BOUND PRIOR TO EXIT 25, ASHEVILLE, NC",-82.5688754,35.5946356
"I240 E, ASHEVILLE, NC",-82.5545518,35.5990948
"I 240 E AND EXIT 4C, ASHEVILLE, NC",-82.5545518,35.5990948
"I 26E AND I 40, ASHEVILLE, NC",-82.553946,35.5582803
"I240EB AND EXIT 4B, ASHEVILLE, NC",-82.5514869,35.5950581
"JOHNSTON SCHOOL RD AND PATTON AVE, ASHEVILLE, NC",-82.613878,35.574093
"I240 WB AND OFF RAMP/HAYWOOD RD, ASHEVILLE, NC",-82.5545518,35.5990948
"I240WB AND OFF RAMP HAYWOOD RD, ASHEVILLE, NC",-82.5851268,35.5785828
"I240E EXIT 8, ASHEVILLE, NC",-82.5514869,35.5950581
"I240 EB- EXIT 8, ASHEVILLE, NC",-82.5545518,35.5990948
"I240EB AND EXIT 8, ASHEVILLE, NC",-82.5514869,35.5950581
"I 240W EXIT 7, ASHEVILLE, NC",-82.5514869,35.5950581
"I240 WEST EXIT 2, ASHEVILLE, NC",-82.5545518,35.5990948
"I40 WEST AND SWEETEN CREEK RD, ASHEVILLE, NC",-82.5211135,35.5147994
"I240 EAST AND OPEN CUT, ASHEVILLE, NC",-82.5545518,35.5990948
"I26EB AND MM 36, ASHEVILLE, NC",-82.5514869,35.5950581
"I40 WEST EXIT 53A, ASHEVILLE, NC",-82.553946,35.5582803
"I26 WEST AND I40 EAST, ASHEVILLE, NC",-82.553946,35.5582803
"I240 WEST, ASHEVILLE, NC",-82.5654431,35.5918095
"I26 E AND EXIT 33, ASHEVILLE, NC",-82.5688754,35.5946356
"I240EB EXIT 8, ASHEVILLE, NC",-82.5514869,35.5950581
"INDIANA AND MICHIGAN AVE, ASHEVILLE, NC",-82.578236,35.5727291
"I240E AND CHARLOTTE ST, ASHEVILLE, NC",-82.546284,35.6081604
"I40 E AND BREVARD RD, ASHEVILLE, NC",-82.5942976,35.5031373
"I40E AND EXIT 8, ASHEVILLE, NC",-82.5514869,35.5950581
"LEE WALKER HEIGHTS, ASHEVILLE, NC",-82.5540895,35.5847802
"I26 AND EXIT 25, ASHEVILLE, NC",-82.5688754,35.5946356
"LAKESHORE DR AND EDGEWATER LN, ASHEVILLE, NC",-82.5634587,35.6326405
"I26E AND EXIT 24, ASHEVILLE, NC",-82.5296885,35.4262187
"LEXINGTON AVE AND HIAWASSEE, ASHEVILLE, NC",-82.55376,35.5979765
"I240W AND I26 W HILL ST, ASHEVILLE, NC",-82.5688754,35.5946356
"I240 EB AND EXIT 6, ASHEVILLE, NC",-82.5545518,35.5990948
"I26W AND EXIT 25, ASHEVILLE, NC",-82.5517531,35.5949903
"I240 AND MONTFORD AVE, ASHEVILLE, NC",-82.5545518,35.5990948
"I240W AND TUNNEL RD, ASHEVILLE, NC",-82.5268583,35.5867988
"I240E AND PATTON AVE, ASHEVILLE, NC",-82.5563031,35.5943559
"LECIESTER HWY, ASHEVILLE, NC",-82.6340197,35.6136714
"I26EB AND LONG SHOALS RD, ASHEVILLE, NC",-82.549431,35.4805373
"I240 AND HAYWOOD ST, ASHEVILLE, NC",-82.5545518,35.5990948
"I40W- EXIT 50 A, ASHEVILLE, NC",-81.1274672,35.7299007
"I240 E AND EXIT 4A, ASHEVILLE, NC",-82.5545518,35.5990948
"I240 WB AND JEFF BOWEN BRIDGE, ASHEVILLE, NC",-82.5545518,35.5990948
"I26E AND EXIT 27, ASHEVILLE, NC",-82.5296885,35.4262187
"I240 AND PATTON AVE, ASHEVILLE, NC",-82.5781638,35.589491
"LEICESTER HWY AND WEST WOOD DR, ASHEVILLE, NC",-82.625334,35.6044172
"I240 AND EXIT 4, ASHEVILLE, NC",-82.5545518,35.5990948
"I240EB AND MERRIMON AVE EXIT, ASHEVILLE, NC",-82.5546348,35.6161721
"I 40 WEST AND 153B, ASHEVILLE, NC",-82.553946,35.5582803
"I26 WB AND MM 31, ASHEVILLE, NC",-82.5688754,35.5946356
"JASON ST AND HILL ST, ASHEVILLE, NC",-82.5624651,35.5954608
"I240EB EXIT 6, ASHEVILLE, NC",-82.5514869,35.5950581
"I 240 WEST AT WEST GATE, ASHEVILLE, NC",-82.5757876,35.5909447
"I 26 W  33.5MM, ASHEVILLE, NC",-82.5688754,35.5946356
"I240W AND CHARLOTTE ST, ASHEVILLE, NC",-82.546943,35.602727
"I240E AND EXIT 7, ASHEVILLE, NC",-82.5514869,35.5950581
"I26W AND LONG SHOALS RD, ASHEVILLE, NC",-82.549431,35.4805373
"I240 EB EXIT 6, ASHEVILLE, NC",-82.5545518,35.5990948
"I 240 W AND BREVARD RD, ASHEVILLE, NC",-82.5933147,35.5700298
"I 240 WEST   AND  CHUNNS COVE, ASHEVILLE, NC",-82.5319817,35.60092
"I240 EB AND CHARLOTTE ST, ASHEVILLE, NC",-82.5545518,35.5990948
"I240E, ASHEVILLE, NC",-82.5514869,35.5950581
"I240WB AND CHARLOTTE ST EXT, ASHEVILLE, NC",-82.5463745,35.6060325
"I40E EXIT 53, ASHEVILLE, NC",-82.5514869,35.5950581
"I40 W  EXIT 51 OFF RAMP, ASHEVILLE, NC",-82.553946,35.5582803
"I240E AND FAIRVIEW RD RAMP, ASHEVILLE, NC",-82.5218475,35.5662058
"I240EB AND FAIRVIEW RD RAMP, ASHEVILLE, NC",-82.5218475,35.5662058
"I240 E MM9.5, ASHEVILLE, NC",-82.5545518,35.5990948
"I240WB AND TUNNEL RD, ASHEVILLE, NC",-82.4991872,35.5895631
"I40 EXIT 37, ASHEVILLE, NC",-82.553946,35.5582803
"I240 W EXIT 4, ASHEVILLE, NC",-82.5545518,35.5990948
"KENSINGTON DR, ASHEVILLE, NC",-82.5007514,35.5812014
"I26 AND MM 33, ASHEVILLE, NC",-82.5688754,35.5946356
"I40 EXIT 44, ASHEVILLE, NC",-82.640384,35.557829
"I 240E @ EXIT 6, ASHEVILLE, NC",-82.5514869,35.5950581
"I240E @ EXIT 7, ASHEVILLE, NC",-82.5514869,35.5950581
"JERRY ST N, ASHEVILLE, NC",-82.5514869,35.5950581
"I240W AND BREVARD RD, ASHEVILLE, NC",-82.605897,35.526805
"I40 W  MM43, ASHEVILLE, NC",-82.553946,35.5582803
"I26 E AND I26 E TO BROADWAY ST, ASHEVILLE, NC",-82.5326656,35.4423819
"I240-TUNNEL RD, ASHEVILLE, NC",-82.5545518,35.5990948
"I240 MM 7, ASHEVILLE, NC",-82.5545518,35.5990948
"KLONDYKE AVE AND KLONDYKE PL, ASHEVILLE, NC",-82.5717139,35.6098492
"I240E AND I40 W ON RAMP, ASHEVILLE, NC",-82.553946,35.5582803
"I240-MERRIMON AVE, ASHEVILLE, NC",-82.5546348,35.6161721
"I HOP  AND  TUNNEL RD, ASHEVILLE, NC",-82.5285258,35.585376
"LEICESTER HWY AND OAK HILL, ASHEVILLE, NC",-82.6041096,35.5911842
"I26 E AND BREVARD RD, ASHEVILLE, NC",-82.5942976,35.5031373
"LIVINGSTON ST AND DEPOT ST, ASHEVILLE, NC",-82.5623965,35.5773488
"I240 AND MERRIMON AVE/MERRIMON AVE, ASHEVILLE, NC",-82.5545518,35.5990948
"LAZY DIAMOND ON N LEXINGTON, ASHEVILLE, NC",-82.5535536,35.5981926
"I26 MM 38, ASHEVILLE, NC",-82.5688754,35.5946356
"I40 AND 240E, ASHEVILLE, NC",-82.553946,35.5582803
"I 240 E AND MM5, ASHEVILLE, NC",-82.5545518,35.5990948
"I40E AND HENDERSONVILLE RD, ASHEVILLE, NC",-82.540867,35.562311
"I 240 W, ASHEVILLE, NC",-82.5545518,35.5990948
"I26WB MM 25, ASHEVILLE, NC",-82.5517531,35.5949903
"I240E AND I40W, ASHEVILLE, NC",-81.1274672,35.7299007
"I240 W AND EXIT 6, ASHEVILLE, NC",-82.5258772,35.586954
"I240 W AND EXIT 8, ASHEVILLE, NC",-82.5545518,35.5990948
"LEXINGTON AVE AND 240, ASHEVILLE, NC",-82.5541643,35.5990953
"I 240E AND MM 6, ASHEVILLE, NC",-82.5514869,35.5950581
"KENTUCKY DR AND BUTTONWOOD CT, ASHEVILLE, NC",-82.5844485,35.5694128
"I240 E AND EXIT 2, ASHEVILLE, NC",-82.5545518,35.5990948
"I26 AND HILL ST, ASHEVILLE, NC",-82.5688754,35.5946356
"I240 E AND EXIT 4B, ASHEVILLE, NC",-82.5545518,35.5990948
"I250 EB AND EXIT 4, ASHEVILLE, NC",-82.5514869,35.5950581
"I240 WEST AND EXIT 4B, ASHEVILLE, NC",-82.5545518,35.5990948
"INTERSTATE 240 AND EXIT 6, ASHEVILLE, NC",-82.5545518,35.5990948
"I240 EAST AND WESTGATE PKWY, ASHEVILLE, NC",-82.5740258,35.5909959
"I240E AND EXIT 9, ASHEVILLE, NC",-82.5514869,35.5950581
"INTERSTATE 26 W, ASHEVILLE, NC",-82.5688754,35.5946356
"I40WB OFF RAMP EXIT 44, ASHEVILLE, NC",-82.5514869,35.5950581
"I240 E AND BROADWAY ST, ASHEVILLE, NC",-82.5545518,35.5990948
"I240 E AND EXIT 8, ASHEVILLE, NC",-82.5545518,35.5990948
"I40 E AND I40 E TO SMOKEY PARK HWY, ASHEVILLE, NC",-91.5497558,34.8190054
"I 40 EXIT 37, ASHEVILLE, NC",-82.553946,35.5582803
"I240W AND EXIT 7, ASHEVILLE, NC",-82.5514869,35.5950581
"I240E AND I26W, ASHEVILLE, NC",-82.5514869,35.5950581
"I40W AND 19/23, ASHEVILLE, NC",-81.1274672,35.7299007
"I240 E MM 56, ASHEVILLE, NC",-82.5545518,35.5990948
"I 240 E AND BREVARD RD, ASHEVILLE, NC",-82.5933147,35.5700298
"I40 E EXIT 44, ASHEVILLE, NC",-82.553946,35.5582803
"I240 W TO CHARLOTTE ST, ASHEVILLE, NC",-82.5545518,35.5990948
"SPRUCE HILL LN AND WATERS RD, ASHEVILLE, NC",-82.517185,35.5951566
"I240 W AND EXIT 6 RAMP, ASHEVILLE, NC",-82.5545518,35.5990948
"I240 E  AND MERRIMON AVE, ASHEVILLE, NC",-82.5546348,35.6161721
